item_id,tier,input_type,task,source,latency_ms,n_corrections,n_expected,tp,fp,fn,string_match_rate,detected_input_type,expected_label,predicted_label,error_type,error,available
uci_00345,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00346,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,negative,,,,True
uci_00346,better,general,tone,uci_sentiment,32.43,0,0,0,0,0,0.000,,negative,,,,True
uci_00346,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00347,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,positive,,,,True
uci_00347,better,general,tone,uci_sentiment,17.12,0,0,0,0,0,0.000,,positive,,,,True
uci_00347,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00348,fast,general,tone,uci_sentiment,1.96,0,0,0,0,0,0.000,,positive,,,,True
uci_00348,better,general,tone,uci_sentiment,61.32,0,0,0,0,0,0.000,,positive,,,,True
uci_00348,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00349,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,negative,,,,True
uci_00349,better,general,tone,uci_sentiment,93.45,0,0,0,0,0,0.000,,negative,,,,True
uci_00349,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00350,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,negative,,,,True
uci_00350,better,general,tone,uci_sentiment,32.75,1,0,0,1,0,0.000,,negative,,,,True
uci_00350,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00351,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,positive,,,,True
uci_00351,better,general,tone,uci_sentiment,13.11,1,0,0,1,0,0.000,,positive,,,,True
uci_00351,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00352,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,positive,,,,True
uci_00352,better,general,tone,uci_sentiment,34.71,0,0,0,0,0,0.000,,positive,,,,True
uci_00352,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00353,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,negative,,,,True
uci_00353,better,general,tone,uci_sentiment,31.51,0,0,0,0,0,0.000,,negative,,,,True
uci_00353,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00354,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,negative,,,,True
uci_00354,better,general,tone,uci_sentiment,20.71,0,0,0,0,0,0.000,,negative,,,,True
uci_00354,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00355,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,negative,,,,True
uci_00355,better,general,tone,uci_sentiment,66.55,1,0,0,1,0,0.000,,negative,,,,True
uci_00355,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00356,fast,general,tone,uci_sentiment,1.98,0,0,0,0,0,0.000,,negative,,,,True
uci_00356,better,general,tone,uci_sentiment,61.64,1,0,0,1,0,0.000,,negative,,,,True
uci_00356,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00357,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,negative,,,,True
uci_00357,better,general,tone,uci_sentiment,64.78,1,0,0,1,0,0.000,,negative,,,,True
uci_00357,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00358,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,negative,,,,True
uci_00358,better,general,tone,uci_sentiment,35.50,0,0,0,0,0,0.000,,negative,,,,True
uci_00358,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00359,fast,general,tone,uci_sentiment,2.47,1,0,0,1,0,0.000,,positive,,,,True
uci_00359,better,general,tone,uci_sentiment,78.52,0,0,0,0,0,0.000,,positive,,,,True
uci_00359,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00360,fast,general,tone,uci_sentiment,1.82,0,0,0,0,0,0.000,,positive,,,,True
uci_00360,better,general,tone,uci_sentiment,20.56,0,0,0,0,0,0.000,,positive,,,,True
uci_00360,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00361,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,negative,,,,True
uci_00361,better,general,tone,uci_sentiment,88.27,1,0,0,1,0,0.000,,negative,,,,True
uci_00361,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00362,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,positive,,,,True
uci_00362,better,general,tone,uci_sentiment,60.79,0,0,0,0,0,0.000,,positive,,,,True
uci_00362,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00363,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,negative,,,,True
uci_00363,better,general,tone,uci_sentiment,26.25,1,0,0,1,0,0.000,,negative,,,,True
uci_00363,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00364,fast,general,tone,uci_sentiment,3.31,1,0,0,1,0,0.000,,positive,,,,True
uci_00364,better,general,tone,uci_sentiment,35.08,1,0,0,1,0,0.000,,positive,,,,True
uci_00364,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00365,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00365,better,general,tone,uci_sentiment,14.02,0,0,0,0,0,0.000,,positive,,,,True
uci_00365,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00366,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,negative,,,,True
uci_00366,better,general,tone,uci_sentiment,20.98,0,0,0,0,0,0.000,,negative,,,,True
uci_00366,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00367,fast,general,tone,uci_sentiment,2.39,1,0,0,1,0,0.000,,positive,,,,True
uci_00367,better,general,tone,uci_sentiment,74.17,0,0,0,0,0,0.000,,positive,,,,True
uci_00367,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00368,fast,general,tone,uci_sentiment,1.76,0,0,0,0,0,0.000,,positive,,,,True
uci_00368,better,general,tone,uci_sentiment,20.22,0,0,0,0,0,0.000,,positive,,,,True
uci_00368,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00369,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,positive,,,,True
uci_00369,better,general,tone,uci_sentiment,93.01,2,0,0,2,0,0.000,,positive,,,,True
uci_00369,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00370,fast,general,tone,uci_sentiment,2.30,1,0,0,1,0,0.000,,negative,,,,True
uci_00370,better,general,tone,uci_sentiment,60.72,1,0,0,1,0,0.000,,negative,,,,True
uci_00370,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00371,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,positive,,,,True
uci_00371,better,general,tone,uci_sentiment,54.82,1,0,0,1,0,0.000,,positive,,,,True
uci_00371,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00372,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00372,better,general,tone,uci_sentiment,27.43,0,0,0,0,0,0.000,,positive,,,,True
uci_00372,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00373,fast,general,tone,uci_sentiment,1.93,0,0,0,0,0,0.000,,negative,,,,True
uci_00373,better,general,tone,uci_sentiment,65.61,1,0,0,1,0,0.000,,negative,,,,True
uci_00373,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00374,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,negative,,,,True
uci_00374,better,general,tone,uci_sentiment,85.49,2,0,0,2,0,0.000,,negative,,,,True
uci_00374,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00375,fast,general,tone,uci_sentiment,2.47,1,0,0,1,0,0.000,,negative,,,,True
uci_00375,better,general,tone,uci_sentiment,83.17,1,0,0,1,0,0.000,,negative,,,,True
uci_00375,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00376,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,positive,,,,True
uci_00376,better,general,tone,uci_sentiment,29.31,0,0,0,0,0,0.000,,positive,,,,True
uci_00376,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00377,fast,general,tone,uci_sentiment,2.00,0,0,0,0,0,0.000,,negative,,,,True
uci_00377,better,general,tone,uci_sentiment,73.93,0,0,0,0,0,0.000,,negative,,,,True
uci_00377,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00378,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,positive,,,,True
uci_00378,better,general,tone,uci_sentiment,44.47,0,0,0,0,0,0.000,,positive,,,,True
uci_00378,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00379,fast,general,tone,uci_sentiment,2.85,1,0,0,1,0,0.000,,negative,,,,True
uci_00379,better,general,tone,uci_sentiment,36.42,0,0,0,0,0,0.000,,negative,,,,True
uci_00379,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00380,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_00380,better,general,tone,uci_sentiment,28.36,0,0,0,0,0,0.000,,positive,,,,True
uci_00380,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00381,fast,general,tone,uci_sentiment,1.96,0,0,0,0,0,0.000,,positive,,,,True
uci_00381,better,general,tone,uci_sentiment,65.61,1,0,0,1,0,0.000,,positive,,,,True
uci_00381,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00382,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,negative,,,,True
uci_00382,better,general,tone,uci_sentiment,29.68,0,0,0,0,0,0.000,,negative,,,,True
uci_00382,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00383,fast,general,tone,uci_sentiment,3.04,1,0,0,1,0,0.000,,positive,,,,True
uci_00383,better,general,tone,uci_sentiment,62.16,1,0,0,1,0,0.000,,positive,,,,True
uci_00383,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00384,fast,general,tone,uci_sentiment,1.73,0,0,0,0,0,0.000,,positive,,,,True
uci_00384,better,general,tone,uci_sentiment,20.15,0,0,0,0,0,0.000,,positive,,,,True
uci_00384,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00385,fast,general,tone,uci_sentiment,1.93,0,0,0,0,0,0.000,,negative,,,,True
uci_00385,better,general,tone,uci_sentiment,45.09,0,0,0,0,0,0.000,,negative,,,,True
uci_00385,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00386,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,negative,,,,True
uci_00386,better,general,tone,uci_sentiment,20.12,0,0,0,0,0,0.000,,negative,,,,True
uci_00386,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00387,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_00387,better,general,tone,uci_sentiment,33.13,1,0,0,1,0,0.000,,positive,,,,True
uci_00387,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00388,fast,general,tone,uci_sentiment,1.89,0,0,0,0,0,0.000,,positive,,,,True
uci_00388,better,general,tone,uci_sentiment,23.42,0,0,0,0,0,0.000,,positive,,,,True
uci_00388,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00389,fast,general,tone,uci_sentiment,1.93,0,0,0,0,0,0.000,,positive,,,,True
uci_00389,better,general,tone,uci_sentiment,44.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00389,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00390,fast,general,tone,uci_sentiment,1.86,0,0,0,0,0,0.000,,positive,,,,True
uci_00390,better,general,tone,uci_sentiment,26.18,0,0,0,0,0,0.000,,positive,,,,True
uci_00390,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00391,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,negative,,,,True
uci_00391,better,general,tone,uci_sentiment,79.77,1,0,0,1,0,0.000,,negative,,,,True
uci_00391,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00392,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,positive,,,,True
uci_00392,better,general,tone,uci_sentiment,26.98,0,0,0,0,0,0.000,,positive,,,,True
uci_00392,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00393,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,positive,,,,True
uci_00393,better,general,tone,uci_sentiment,39.32,0,0,0,0,0,0.000,,positive,,,,True
uci_00393,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00394,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,positive,,,,True
uci_00394,better,general,tone,uci_sentiment,50.43,0,0,0,0,0,0.000,,positive,,,,True
uci_00394,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00395,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,positive,,,,True
uci_00395,better,general,tone,uci_sentiment,30.99,0,0,0,0,0,0.000,,positive,,,,True
uci_00395,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00396,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,negative,,,,True
uci_00396,better,general,tone,uci_sentiment,108.39,0,0,0,0,0,0.000,,negative,,,,True
uci_00396,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00397,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,positive,,,,True
uci_00397,better,general,tone,uci_sentiment,19.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00397,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00398,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,positive,,,,True
uci_00398,better,general,tone,uci_sentiment,52.93,2,0,0,2,0,0.000,,positive,,,,True
uci_00398,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00399,fast,general,tone,uci_sentiment,2.49,1,0,0,1,0,0.000,,negative,,,,True
uci_00399,better,general,tone,uci_sentiment,67.95,2,0,0,2,0,0.000,,negative,,,,True
uci_00399,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00400,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,negative,,,,True
uci_00400,better,general,tone,uci_sentiment,15.33,1,0,0,1,0,0.000,,negative,,,,True
uci_00400,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00401,fast,general,tone,uci_sentiment,1.86,0,0,0,0,0,0.000,,positive,,,,True
uci_00401,better,general,tone,uci_sentiment,21.34,0,0,0,0,0,0.000,,positive,,,,True
uci_00401,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00402,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00402,better,general,tone,uci_sentiment,26.63,0,0,0,0,0,0.000,,positive,,,,True
uci_00402,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00403,fast,general,tone,uci_sentiment,1.89,0,0,0,0,0,0.000,,positive,,,,True
uci_00403,better,general,tone,uci_sentiment,27.19,0,0,0,0,0,0.000,,positive,,,,True
uci_00403,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00404,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,negative,,,,True
uci_00404,better,general,tone,uci_sentiment,35.35,1,0,0,1,0,0.000,,negative,,,,True
uci_00404,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00405,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00405,better,general,tone,uci_sentiment,28.65,0,0,0,0,0,0.000,,positive,,,,True
uci_00405,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00406,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,negative,,,,True
uci_00406,better,general,tone,uci_sentiment,117.58,0,0,0,0,0,0.000,,negative,,,,True
uci_00406,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00407,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,positive,,,,True
uci_00407,better,general,tone,uci_sentiment,14.70,0,0,0,0,0,0.000,,positive,,,,True
uci_00407,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00408,fast,general,tone,uci_sentiment,3.39,2,0,0,2,0,0.000,,positive,,,,True
uci_00408,better,general,tone,uci_sentiment,36.97,0,0,0,0,0,0.000,,positive,,,,True
uci_00408,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00409,fast,general,tone,uci_sentiment,2.96,1,0,0,1,0,0.000,,negative,,,,True
uci_00409,better,general,tone,uci_sentiment,89.96,1,0,0,1,0,0.000,,negative,,,,True
uci_00409,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00410,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,negative,,,,True
uci_00410,better,general,tone,uci_sentiment,45.86,0,0,0,0,0,0.000,,negative,,,,True
uci_00410,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00411,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_00411,better,general,tone,uci_sentiment,29.91,0,0,0,0,0,0.000,,positive,,,,True
uci_00411,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00412,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,positive,,,,True
uci_00412,better,general,tone,uci_sentiment,32.57,0,0,0,0,0,0.000,,positive,,,,True
uci_00412,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00413,fast,general,tone,uci_sentiment,3.46,2,0,0,2,0,0.000,,negative,,,,True
uci_00413,better,general,tone,uci_sentiment,127.53,1,0,0,1,0,0.000,,negative,,,,True
uci_00413,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00414,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,negative,,,,True
uci_00414,better,general,tone,uci_sentiment,47.30,1,0,0,1,0,0.000,,negative,,,,True
uci_00414,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00415,fast,general,tone,uci_sentiment,1.89,0,0,0,0,0,0.000,,positive,,,,True
uci_00415,better,general,tone,uci_sentiment,55.33,1,0,0,1,0,0.000,,positive,,,,True
uci_00415,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00416,fast,general,tone,uci_sentiment,2.34,1,0,0,1,0,0.000,,positive,,,,True
uci_00416,better,general,tone,uci_sentiment,34.43,0,0,0,0,0,0.000,,positive,,,,True
uci_00416,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00417,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,negative,,,,True
uci_00417,better,general,tone,uci_sentiment,62.84,0,0,0,0,0,0.000,,negative,,,,True
uci_00417,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00418,fast,general,tone,uci_sentiment,2.86,1,0,0,1,0,0.000,,negative,,,,True
uci_00418,better,general,tone,uci_sentiment,75.96,1,0,0,1,0,0.000,,negative,,,,True
uci_00418,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00419,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,negative,,,,True
uci_00419,better,general,tone,uci_sentiment,34.10,1,0,0,1,0,0.000,,negative,,,,True
uci_00419,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00420,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00420,better,general,tone,uci_sentiment,25.60,1,0,0,1,0,0.000,,positive,,,,True
uci_00420,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00421,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,negative,,,,True
uci_00421,better,general,tone,uci_sentiment,39.72,1,0,0,1,0,0.000,,negative,,,,True
uci_00421,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00422,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,negative,,,,True
uci_00422,better,general,tone,uci_sentiment,56.44,0,0,0,0,0,0.000,,negative,,,,True
uci_00422,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00423,fast,general,tone,uci_sentiment,3.08,2,0,0,2,0,0.000,,positive,,,,True
uci_00423,better,general,tone,uci_sentiment,75.25,0,0,0,0,0,0.000,,positive,,,,True
uci_00423,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00424,fast,general,tone,uci_sentiment,1.97,0,0,0,0,0,0.000,,negative,,,,True
uci_00424,better,general,tone,uci_sentiment,76.30,1,0,0,1,0,0.000,,negative,,,,True
uci_00424,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00425,fast,general,tone,uci_sentiment,2.12,0,0,0,0,0,0.000,,positive,,,,True
uci_00425,better,general,tone,uci_sentiment,94.83,0,0,0,0,0,0.000,,positive,,,,True
uci_00425,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00426,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,positive,,,,True
uci_00426,better,general,tone,uci_sentiment,41.01,2,0,0,2,0,0.000,,positive,,,,True
uci_00426,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00427,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,negative,,,,True
uci_00427,better,general,tone,uci_sentiment,79.58,0,0,0,0,0,0.000,,negative,,,,True
uci_00427,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00428,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,positive,,,,True
uci_00428,better,general,tone,uci_sentiment,32.93,1,0,0,1,0,0.000,,positive,,,,True
uci_00428,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00429,fast,general,tone,uci_sentiment,2.96,1,0,0,1,0,0.000,,positive,,,,True
uci_00429,better,general,tone,uci_sentiment,66.59,1,0,0,1,0,0.000,,positive,,,,True
uci_00429,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00430,fast,general,tone,uci_sentiment,1.73,0,0,0,0,0,0.000,,positive,,,,True
uci_00430,better,general,tone,uci_sentiment,24.20,0,0,0,0,0,0.000,,positive,,,,True
uci_00430,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00431,fast,general,tone,uci_sentiment,1.91,0,0,0,0,0,0.000,,positive,,,,True
uci_00431,better,general,tone,uci_sentiment,43.10,0,0,0,0,0,0.000,,positive,,,,True
uci_00431,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00432,fast,general,tone,uci_sentiment,1.76,0,0,0,0,0,0.000,,negative,,,,True
uci_00432,better,general,tone,uci_sentiment,13.96,0,0,0,0,0,0.000,,negative,,,,True
uci_00432,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00433,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,positive,,,,True
uci_00433,better,general,tone,uci_sentiment,38.21,0,0,0,0,0,0.000,,positive,,,,True
uci_00433,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00434,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,positive,,,,True
uci_00434,better,general,tone,uci_sentiment,64.68,0,0,0,0,0,0.000,,positive,,,,True
